Ссылка,Имя врача,Сумма Стаж,Специальность,Ученая степень,Работает в клиниках,Сумма Отзывов,Сумма Рейтинг
https://prodoctorov.ru/moskva/vrach/935960-mamedova/otzivi/,Мамедова Асмар Керимовна,7,"Терапевт, гастроэнтеролог",высшая категория,«Поликлиника.ру» на Крутицком Валу; «ABC медицина» на Коломенской; Клиника «Point Of Care» в Сколково,2,0.55
https://prodoctorov.ru/moskva/vrach/935981-panova/otzivi/,Панова Ирина Анатольевна,35,"Терапевт, гастроэнтеролог",высшая категория,Клиника «Столица» на Профсоюзной; Клиника «Столица» на Арбате; Клиника «Столица» на Ленинском проспекте 90; Клиника «Столица» на Бабушкинской; Клиника «Столица» на Ленинском проспекте 146,2,0.48
https://prodoctorov.ru/moskva/vrach/936083-belyaeva/otzivi/,Беляева Мария Александровна,9,Гастроэнтеролог,д.м.н.,Поликлиника №66 на Салтыковской,1,0.32
https://prodoctorov.ru/moskva/vrach/936301-goncharova/otzivi/,Гончарова Елена Алексеевна,9,"Терапевт, гастроэнтеролог, кардиолог, нефролог",высшая категория; профессор,Клиника «Хеликс» на Полежаевской,8,0.87
https://prodoctorov.ru/moskva/vrach/936535-nikolaeva/otzivi/,Николаева Наталия Петровна,15,Гастроэнтеролог,высшая категория; к.м.н.,Поликлиника Минэкономразвития России,7,0.85
https://prodoctorov.ru/moskva/vrach/937723-namsaraeva/otzivi/,Намсараева Наталья Юрьевна,11,"Терапевт, гастроэнтеролог, диетолог, кардиолог",к.м.н.,Клиника «Медси» на Поляны,0,0
https://prodoctorov.ru/moskva/vrach/938591-sheptulina/otzivi/,Шептулина Анна Фароковна,14,Гастроэнтеролог,к.м.н.,Центр профилактической медицины (ГНИЦ на Петроверигском),0,0
https://prodoctorov.ru/moskva/vrach/938607-nefedova/otzivi/,Головлева (Нефедова) Тамара Сергеевна,4,Гастроэнтеролог,высшая категория; к.м.н.,«МедСвисс» на Гашека 12; «МедСвисс» на Гашека 9,3,0.65
https://prodoctorov.ru/moskva/vrach/938652-mamutova/otzivi/,Мамутова Эльвира Мамутовна,6,"Терапевт, гастроэнтеролог",к.м.н.,Центр профилактической медицины (ГНИЦ на Петроверигском),33,1
https://prodoctorov.ru/moskva/vrach/938708-zamanov/otzivi/,Заманов Ильчин Тахирович,20,"Гастроэнтеролог, эндоскопист",к.м.н.,Клиника «Медалюкс»,0,0
https://prodoctorov.ru/moskva/vrach/938744-malomuzh/otzivi/,Маломуж Ольга Игоревна,22,Гастроэнтеролог,вторая категория; к.м.н.,Клиника «Медси» на Первомайской,9,0
https://prodoctorov.ru/moskva/vrach/938759-marushkina/otzivi/,Марушкина Дарья Вадимовна,6,"Гастроэнтеролог, детский гастроэнтеролог",высшая категория,«Клиника Фомина» на Мичуринском; «Клиника Фомина» на Ленинском проспекте; «Клиника Фомина»,10,0.92
https://prodoctorov.ru/moskva/vrach/941053-ratvina/otzivi/,Ратвина Ирина Александровна,7,Гастроэнтеролог,профессор,Поликлиника 9 ЛДЦ Минобороны на Большой Пироговской,0,0
https://prodoctorov.ru/moskva/vrach/942233-bagdalova/otzivi/,Багдалова Нелли Тимуровна,13,Гастроэнтеролог,к.м.н.,«Лечебный Центр» на Тимура Фрунзе,57,1
https://prodoctorov.ru/moskva/vrach/947794-lancova/otzivi/,Ланцова Елена Анатольевна,11,Гастроэнтеролог,к.м.н.,ММКЦ Коммунарка (ранее Больница №40),1,0.34
https://prodoctorov.ru/moskva/vrach/948192-aleksandrov/otzivi/,Александров Тимофей Леонидович,8,Гастроэнтеролог,высшая категория; д.м.н.,НМИЦ колопроктологии (ранее ГНЦ колопроктологии),4,0.21
https://prodoctorov.ru/moskva/vrach/949070-pustovoytova/otzivi/,Пустовойтова Регина Инсафовна,20,"Терапевт, гастроэнтеролог, кардиолог, пульмонолог",первая категория,«МедлайН Сервис» Речной Вокзал,20,0.96
https://prodoctorov.ru/moskva/vrach/949904-svatkova/otzivi/,Сваткова Ольга Алексеевна,6,Гастроэнтеролог,к.м.н.,«ABC медицина» в Коммунарке,2,0.55
https://prodoctorov.ru/moskva/vrach/949924-tumanova/otzivi/,Туманова Ксения Сергеевна,6,"Терапевт, гастроэнтеролог",к.м.н.,Медицинский центр «Диомаг»; «Центральная поликлиника на Ленинградке» (ранее «Центральная поликлиника Литфонда»),1,0.39
https://prodoctorov.ru/moskva/vrach/951508-bazirashvili/otzivi/,Базирашвили Тамара Георгиевна,7,"Терапевт, гастроэнтеролог",к.м.н.,«Центр Семашко и гомеопатический центр»,6,0.78
https://prodoctorov.ru/moskva/vrach/953624-karniz/otzivi/,Карниз Екатерина Ивановна,52,Гастроэнтеролог,высшая категория; к.м.н.,Военный госпиталь им. Мандрыка на Большой Оленьей,0,0
https://prodoctorov.ru/moskva/vrach/954070-novozhilov/otzivi/,Новожилов Никита Викторович,18,"Гастроэнтеролог, детский гастроэнтеролог",к.м.н.,«Олимп Клиник Марс» на 1-й Ямского Поля,1,0.29
https://prodoctorov.ru/moskva/vrach/954522-mikailova/otzivi/,Микаилова Шафига Наджмеддиновна,7,Гастроэнтеролог,высшая категория,«Патеро клиник»,3,0.01
https://prodoctorov.ru/moskva/vrach/956151-soloveva/otzivi/,Соловьева Елена Владимировна,26,Гастроэнтеролог,к.м.н.,«Центральная поликлиника на Ленинградке» (ранее «Центральная поликлиника Литфонда»),0,0
https://prodoctorov.ru/moskva/vrach/957070-zimina/otzivi/,Зимина Виктория Викторовна,25,"Гастроэнтеролог, врач УЗИ, диетолог, нутрициолог",к.м.н.,Лаборатория «Инвитро» на Тимура Фрунзе; «ПМ Клиник»,18,0.99
https://prodoctorov.ru/moskva/vrach/958162-matveevskaya/otzivi/,Матвеевская Наталья Павловна,21,"Невролог, гастроэнтеролог",к.м.н.,«Он Клиник» на Воронцовской 8; Медсанчасть 03,0,0
https://prodoctorov.ru/moskva/vrach/958877-rodionova/otzivi/,Родионова Ирина Евгеньевна,40,"Гастроэнтеролог, педиатр",высшая категория; к.м.н.,Детская поликлиника управления делами Президента на Старопанском переулке,0,0
